INFO  2017-09-30 05:47:51,903 Cards need storing in DB: 31634                                                            =>[main] CardScanner.scan 
INFO  2017-09-30 08:08:39,421 Sim Prio [6] #1 <1680> (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:08:39,421 Sim Prio [6] -- Saved best node yet <1675> [Pass]                                          =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:08:39,422 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:08:39,422 [PlayerA] no better score  current: 1680 bestScore: 1675                                   =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 08:08:39,423 Priority -- Step: End Turn                  ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:08:39,425 ======================= Turn: 8 [PlayerB] =========================================        =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:08:39,425 Priority -- Step: Upkeep                    ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:08:39,426 Priority -- Step: Draw                      ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:08:39,427 Priority -- Step: Precombat Main            ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:08:39,427 Priority -- Step: Begin Combat              ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:08:39,428 Priority -- Step: Declare Attackers         ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:08:39,428 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,428 -> Hand: []                                                                                =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,429 -> Permanents: [Mountain;Mountain;Mountain;Mountain;]                                      =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,429 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,429 -> Hand: [Mountain;Mountain;Mountain;Mountain;Mountain;]                                   =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,429 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,429 Sim Calculate declare attackers actions -----------------------------------------------------  =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:08:39,429 Player..: 1700 - Mountain[425] Mountain[425] Mountain[425] Mountain[425]                   =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,430 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,430 1675 total Score (life:0 permanents:1700 hand:-25)                                         =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,430 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
INFO  2017-09-30 08:08:39,431 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:08:39,432 Player..: 1700 - Mountain[425] Mountain[425] Mountain[425] Mountain[425]                   =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,432 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,432 1675 total Score (life:0 permanents:1700 hand:-25)                                         =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,432 Sim Prio ..[6]#1 <1675> - (Pass)                                                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:08:39,432 Sim Prio [6] #1 <1675> (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:08:39,432 Sim Prio [6] -- Saved best node yet <1670> [Pass]                                          =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:08:39,432 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:08:39,433 ===> Act [PlayerA] Action: Pass                                                            =>[main] ComputerPlayer6.act 
DEBUG 2017-09-30 08:08:39,434 Priority -- Step: End Combat                ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:08:39,434 Priority -- Step: Postcombat Main           ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:08:39,435 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,435 -> Hand: []                                                                                =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,435 -> Permanents: [Mountain;Mountain;Mountain;Mountain;]                                      =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,435 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,435 -> Hand: [Mountain;Mountain;Mountain;Mountain;Mountain;]                                   =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,435 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 08:08:39,435 Player..: 1700 - Mountain[425] Mountain[425] Mountain[425] Mountain[425]                   =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,435 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,436 1675 total Score (life:0 permanents:1700 hand:-25)                                         =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,436 Sim Calculate post combat actions ---------------------------------------------------------------------------------------- =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 08:08:39,436 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
INFO  2017-09-30 08:08:39,437 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:08:39,438 Player..: 1700 - Mountain[425] Mountain[425] Mountain[425] Mountain[425]                   =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,438 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,438 1675 total Score (life:0 permanents:1700 hand:-25)                                         =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,438 Sim Prio ..[6]#1 <1675> - (Pass)                                                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:08:39,438 Sim Prio [6] #1 <1675> (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:08:39,438 Sim Prio [6] -- Saved best node yet <1670> [Pass]                                          =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 08:08:39,438 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:08:39,439 [PlayerA] no better score  current: 1675 bestScore: 1670                                   =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 08:08:39,440 Priority -- Step: End Turn                  ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:08:39,441 ======================= Turn: 9 [PlayerA] =========================================        =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:08:39,441 Priority -- Step: Upkeep                    ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:08:39,442 Priority -- Step: Draw                      ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:08:39,443 Priority -- Step: Precombat Main            ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 08:08:39,443 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,443 -> Hand: [Mountain;]                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,443 -> Permanents: [Mountain;Mountain;Mountain;Mountain;]                                      =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,443 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,444 -> Hand: [Mountain;Mountain;Mountain;Mountain;Mountain;]                                   =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,444 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 08:08:39,444 Sim Calculate pre combat actions -----------------------------------------------------     =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 08:08:39,444 Player..: 1700 - Mountain[425] Mountain[425] Mountain[425] Mountain[425]                   =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,444 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,444 1680 total Score (life:0 permanents:1700 hand:-20)                                         =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,445 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
INFO  2017-09-30 08:08:39,445 ADDED ACTIONS (2)  [Play Mountain, Pass]                                                   =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 08:08:39,447 Player..: 2125 - Mountain[425] Mountain[425] Mountain[425] Mountain[425] Mountain[425]     =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,447 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,447 2100 total Score (life:0 permanents:2125 hand:-25)                                         =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,448 Player..: 2125 - Mountain[425] Mountain[425] Mountain[425] Mountain[425] Mountain[425]     =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,449 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 08:08:39,449 2100 total Score (life:0 permanents:2125 hand:-25)                                         =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
